171	38828	16262	5	242	20661
171	38828	18008	5	242	20661
171	38828	19335	5	242	20661
171	38828	23709	5	242	20661
171	38828	25097	4	242	16529
171	38828	27601	5	242	20661
171	38828	33252	4	242	16529
171	38828	34965	4	242	16529
171	38891	22875	4	12	333333
171	38980	19337	3	75	40000
171	38980	23709	5	75	66667
171	38980	26361	4	75	53333
171	39941	41379	9	12	750000
171	41379	3311	3	276	10870
171	41379	3313	5	276	18116
171	41379	12945	25	276	90580
171	41379	13407	3	276	10870
171	41379	19094	4	276	14493
171	41379	20391	4	276	14493
171	41379	23702	10	276	36232
171	41379	34055	27	276	97826
171	41379	39052	7	276	25362
171	41379	39941	11	276	39855
171	41379	41050	10	276	36232
205	12405	41379	4	15	266667
205	12418	41379	6	8	750000
205	14360	41379	6	14	428571
205	14452	41379	3	3	1000000
238	21554	8739	6	9	666667
246	27531	18327	8	14	571429
246	27531	18984	4	14	285714
247	87	13582	7	13	538462
247	88	13582	11	11	1000000
247	1067	13582	35	41	853659
247	1067	23709	3	41	73171
250	1067	13582	15	21	714286
250	1067	23709	4	21	190476
250	13582	1486	4	153	26144
250	13582	5043	8	153	52288
250	13582	14061	6	153	39216
250	13582	14357	4	153	26144
250	13582	16214	4	153	26144
250	13582	21001	12	153	78431
250	13582	23709	11	153	71895
250	13582	29509	3	153	19608
250	13582	36380	5	153	32680
250	13582	40949	8	153	52288
250	19415	40910	3	10	300000
250	21001	798	4	7	571429
250	23709	18152	3	49	61224
250	23709	19100	3	49	61224
250	37199	32067	5	5	1000000
250	40949	14282	11	14	785714
314	23709	2276	144	145	993103
324	41379	5043	5	14	357143
325	21001	9228	3	12	250000
325	41379	5043	4	59	67797
325	41379	14357	9	59	152542
325	41379	23709	4	59	67797
325	41379	38919	3	59	50847
352	995	3375	3	3	1000000
352	1658	41379	7	9	777778
352	16261	41379	3	5	600000
352	41379	993	3	79	37975
352	41379	995	3	79	37975
352	41379	1660	9	79	113924
352	41379	32097	3	79	37975
354	2710	5043	5	91	54945
354	2710	13582	3	91	32967
354	2710	21554	14	91	153846
354	2710	41379	18	91	197802
354	3375	4684	3	146	20548
354	3375	5043	8	146	54795
354	3375	12405	5	146	34247
354	3375	13582	4	146	27397
354	3375	15415	7	146	47945
354	3375	20963	3	146	20548
354	3375	21001	3	146	20548
354	3375	21554	9	146	61644
354	3375	41379	10	146	68493
354	26337	21554	9	12	750000
354	32072	21554	7	15	466667
354	32096	107	3	23	130435
354	32096	21554	10	23	434783
378	14360	41379	6	12	500000
378	14361	41379	4	5	800000
378	14448	22875	4	12	333333
378	14448	41379	4	12	333333
378	22314	22875	3	3	1000000
379	20056	21001	3	3	1000000
382	21001	9228	3	5	600000
382	23709	33134	8	8	1000000
382	41379	31161	4	14	285714
383	4260	5043	3	23	130435
383	4260	7368	4	23	173913
383	4260	23709	3	23	130435
383	6686	32446	4	9	444444
383	13948	37565	4	20	200000
383	14357	13855	10	14	714286
383	16680	38980	4	8	500000
383	21001	24629	3	17	176471
383	22875	14357	3	25	120000
383	22875	18746	3	25	120000
383	22875	21001	4	25	160000
383	23709	33134	22	25	880000
383	32876	32851	3	3	1000000
388	14357	13855	12	43	279070
388	21001	9228	3	39	76923
388	21001	17073	5	39	128205
388	23217	15415	14	18	777778
388	23709	33134	47	49	959184
388	28871	23217	5	6	833333
388	36367	38891	4	7	571429
410	107	19337	3	5	600000
410	21001	798	7	11	636364
410	23217	6600	3	3	1000000
410	27273	6600	3	3	1000000
410	29446	22007	3	5	600000
410	35933	12538	4	4	1000000
422	41116	22298	3	4	750000
446	18749	14710	3	9	333333
446	21001	798	3	12	250000
446	21554	25443	3	24	125000
446	21554	25486	4	24	166667
446	36748	38891	236	242	975207
446	38828	38919	4	17	235294
446	38891	22875	21	24	875000
493	21096	14357	3	16	187500
493	25097	40910	4	8	500000
493	27273	13582	8	13	615385
493	27543	13582	3	3	1000000
493	34573	1056	6	6	1000000
493	38465	27273	4	7	571429
494	2712	23020	3	3	1000000
494	21554	21017	3	17	176471
494	23709	33134	3	11	272727
494	38976	38891	3	11	272727
494	41379	20391	4	23	173913
508	36380	18169	3	3	1000000
524	17932	41379	5	5	1000000
540	107	23709	316	317	996845
540	22616	23709	7	7	1000000
541	107	23709	535	535	1000000
541	22616	13812	6	10	600000
541	22616	23709	4	10	400000
541	22617	13812	3	3	1000000
541	40083	17991	632	632	1000000
541	40910	23709	3	3	1000000
543	1067	21200	5	7	714286
543	14357	41273	5	10	500000
543	41379	31989	8	28	285714
544	13582	5043	4	45	88889
544	13582	36380	3	45	66667
544	14357	7071	3	6	500000
544	21554	40834	3	7	428571
547	23709	36998	4	4	1000000
555	22875	21001	5	16	312500
555	22875	23709	3	16	187500
555	24261	38891	4	35	114286
555	24261	39938	4	35	114286
555	24261	41379	12	35	342857
555	25503	41379	3	7	428571
560	20939	20939	7	7	1000000
617	17142	38828	28	31	903226
617	20343	41379	9	10	900000
617	20355	38828	7	7	1000000
617	20356	3423	7	20	350000
617	23702	38828	12	21	571429
617	25908	41379	5	5	1000000
617	26876	38828	8	8	1000000
617	39045	41379	3	3	1000000
617	39053	38828	26	27	962963
617	39931	41379	4	4	1000000
619	15415	22875	6	8	750000
619	40929	23709	5	21	238095
656	13950	41379	4	5	800000
656	21554	657	15	41	365854
656	21554	661	4	41	97561
656	21554	21017	15	41	365854
656	41379	25464	7	41	170732
656	41379	27230	3	41	73171
657	9429	21554	3	3	1000000
657	14697	40929	3	6	500000
657	17231	40929	37	37	1000000
657	21360	21554	5	5	1000000
657	23006	21554	15	16	937500
657	34055	38980	6	6	1000000
657	36053	21554	7	7	1000000
657	40809	21554	3	3	1000000
657	41193	21554	6	6	1000000
659	34345	41379	5	6	833333
661	812	21554	13	13	1000000
661	9429	21554	18	18	1000000
661	12374	40929	14	15	933333
661	17142	21554	4	4	1000000
661	17231	40929	247	247	1000000
661	21001	23881	43	139	309353
661	21001	28084	3	139	21583
661	21001	32157	5	139	35971
661	21001	32708	4	139	28777
661	21360	21554	7	7	1000000
661	23006	21554	25	25	1000000
661	34458	21554	3	3	1000000
661	36053	21554	16	16	1000000
661	39084	40929	52	52	1000000
661	41193	21554	5	5	1000000
664	14357	26299	3	6	500000
664	37450	41795	3	3	1000000
666	21001	9228	3	3	1000000
692	14697	692	3	15	200000
693	16680	38828	3	3	1000000
693	23020	23709	3	16	187500
693	23020	38891	3	16	187500
693	26876	38828	5	13	384615
703	13582	21200	3	10	300000
703	23029	22875	4	25	160000
715	21554	1064	6	6	1000000
747	17991	14011	3	3	1000000
747	21001	798	4	19	210526
747	21001	34343	6	19	315789
747	21554	749	35	49	714286
747	40083	21554	3	5	600000
748	5043	26399	6	7	857143
748	15147	107	5	9	555556
748	20351	23006	5	7	714286
748	29795	107	4	8	500000
748	37109	107	7	13	538462
748	37109	38828	4	13	307692
748	37529	38828	33	37	891892
748	37565	21554	3	44	68182
748	37565	38828	31	44	704545
748	38465	13582	4	152	26316
748	38465	38828	129	152	848684
