13699	85	60	4120
13704	1	1	2190
13705	726	487	5050
13706	8463	3551	6120
13707	1	1	2190
13710	158	125	4390
13711	1	1	2190
13715	1	1	2190
13716	159	60	4390
13724	2	2	2490
13729	121	105	4280
13730	651	414	5010
13731	497	393	4890
13732	556	458	4940
13736	23	22	3550
13737	36	29	3750
13739	1	1	2190
13740	251	162	4590
13741	1	1	2190
13742	84	83	4120
13743	134	85	4320
13744	434	231	4830
13749	765	357	5080
13750	1	1	2190
13753	2	2	2490
13755	2	2	2490
13756	1	1	2190
13757	41	34	3810
13758	1	1	2190
13760	4545	2349	5850
13761	776	505	5080
13762	63	49	3990
13768	68	57	4030
13772	32	7	3700
13773	1034	645	5210
13777	326	176	4710
13778	57	40	3950
13779	15	14	3370
13780	23	17	3550
13781	17	13	3420
13782	19	16	3470
13785	1	1	2190
13788	21	17	3510
13792	3	3	2670
13794	938	524	5160
13795	215	144	4530
13797	1	1	2190
13799	9	8	3150
13801	1	1	2190
13806	3344	2303	5720
13807	51228	21121	6900
13808	600	600	4970
13812	8	6	3100
13814	6	6	2970
13815	22	14	3540
13817	13	9	3310
13818	1	1	2190
13822	85	63	4120
13823	3	2	2670
13831	17	17	3420
13832	2589	1190	5610
13833	1	1	2190
13836	1	1	2190
13838	24	23	3570
13842	6	5	2970
13848	15	13	3370
13849	8	7	3100
13850	963	686	5180
13851	1693	1125	5420
13852	7	7	3040
13855	1	1	2190
13856	17	16	3420
13858	266	202	4620
13859	783	502	5090
13860	155	128	4380
13862	3	3	2670
13863	15	12	3370
13869	19	17	3470
13872	7	7	3040
13876	3	2	2670
13877	1	1	2190
13879	3	2	2670
13882	20	13	3490
13886	15	13	3370
13887	4	3	2790
13888	1	1	2190
13891	34	24	3720
13892	1	1	2190
13903	715	510	5050
13904	325	267	4700
13905	163	141	4400
13907	192	30	4480
13908	893	661	5140
13909	218	184	4530
13912	14	11	3340
13915	33	23	3710
13918	210	153	4510
13923	75	55	4070
13924	2	2	2490
13925	1	1	2190
13927	2	2	2490
13928	80	50	4100
13930	75	69	4070
13934	15	12	3370
13936	41	26	3810
13937	1	1	2190
13938	1	1	2190
13942	6	4	2970
13943	228	165	4550
13944	2	2	2490
13945	366	218	4760
13946	181	151	4450
13948	4	4	2790
13950	198	155	4490
13951	5	5	2890
13952	1	1	2190
13953	13	6	3310
13955	1221	915	5280
13956	399	319	4790
13957	395	303	4790
13958	277	220	4640
13959	509	423	4900
13960	81	54	4100
13961	206	185	4510
13962	22	19	3540
13969	3	3	2670
13972	190	147	4470
13975	3	3	2670
13978	46	40	3860
13982	1	1	2190
13984	5	5	2890
13988	7	3	3040
13989	3	3	2670
13993	7	4	3040
13994	123	95	4280
14000	2	2	2490
14001	1	1	2190
14005	32	30	3700
14006	42523	41732	6820
14008	892	608	5140
14009	2	2	2490
14010	101	37	4200
14013	382	310	4770
14014	686	501	5030
14015	177	147	4440
14018	4	4	2790
14019	2	2	2490
14020	224	135	4540
14021	1461	621	5360
14022	759	467	5070
14023	424	196	4820
14024	2	2	2490
14025	1	1	2190
14028	11	3	3230
14031	35	22	3740
14033	4	4	2790
14034	7	4	3040
14036	7	6	3040
14037	627	492	4990
14040	160	131	4400
14042	1	1	2190
14045	11	10	3230
14046	6	5	2970
14047	100	86	4190
14048	152	96	4370
14049	628	388	4990
14052	1	1	2190
14054	5	3	2890
14055	1	1	2190
14056	7494	3554	6070
14057	29	25	3660
14058	266	206	4620
14059	4	4	2790
14064	19	11	3470
14077	2	2	2490
14079	20	19	3490
14080	2	2	2490
14081	35	29	3740
14082	1	1	2190
14085	2	1	2490
14086	76	60	4070
14090	3	3	2670
14092	1	1	2190
14098	64	53	4000
14099	81	63	4100
14103	1	1	2190
14106	2	2	2490
14113	1	1	2190
14114	54	44	3930
14115	363	162	4750
14116	156	125	4390
14117	765	373	5080
14118	200	149	4490
14119	1	1	2190
14121	93	78	4160
14122	46	44	3860
14124	9	8	3150
14129	42	23	3820
14130	1	1	2190
14131	1	1	2190
14132	7	7	3040
14134	4	4	2790
14141	7	7	3040
14142	8	4	3100
14146	50	36	3890
14147	881	507	5140
14148	263	188	4610
14149	11	10	3230
14154	507	273	4900
14155	8	7	3100
14157	137	95	4330
14158	1719	1084	5430
14159	563	369	4940
14160	237	198	4570
14161	10	10	3190
14162	48	38	3870
14163	4	4	2790
14172	5	4	2890
14173	4	4	2790
14174	2	2	2490
14175	7	6	3040
14179	1	1	2190
14180	1678	933	5420
14181	272	199	4630
14182	50	43	3890
14183	303	214	4670
14184	443	246	4840
14190	11	11	3230
14192	12	10	3270
14194	665	237	5020
14195	517	370	4910
14197	11	3	3230
14199	4	4	2790
14204	18	16	3450
14206	135	126	4320
14207	475	289	4870
14208	234	196	4560
14212	289	179	4650
14213	1335	646	5320
14222	2	2	2490
14226	1	1	2190
14238	47	32	3860
14239	7	7	3040
14241	339	223	4720
14243	65	59	4010
14244	2	2	2490
14247	30	25	3670
14248	297	222	4670
14249	1	1	2190
14253	55	43	3930
14259	6	6	2970
14264	19	8	3470
14265	516	413	4910
14266	1	1	2190
14267	1	1	2190
14268	37	34	3760
14269	1471	936	5360
14270	4555	3446	5850
14271	362	189	4750
14272	2	2	2490
14273	257	193	4600
14275	4	2	2790
14276	1664	876	5410
14277	2897	1206	5650
14278	93	67	4160
14284	23	20	3550
14285	18	15	3450
14287	6	6	2970
14291	1	1	2190
14292	2	1	2490
14293	1	1	2190
14299	1	1	2190
14300	3	3	2670
14309	2	2	2490
14313	1	1	2190
14320	52	31	3910
14329	7	7	3040
14337	1	1	2190
14340	2	1	2490
14341	37	27	3760
14342	16	12	3400
14344	3	2	2670
14346	154	116	4380
14347	725	411	5050
14348	42	28	3820
14349	12	10	3270
14350	11	8	3230
14352	112892	18138	7250
14353	1	1	2190
14354	417	336	4810
14355	10937	3393	6230
14356	3373	1471	5720
14357	214	175	4520
14358	1365	851	5330
14359	438	277	4830
14360	238	174	4570
14361	2	2	2490
14362	235	142	4560
14363	1397	635	5340
14364	1543	1028	5380
14365	609	415	4980
14366	363	289	4750
14367	384	290	4780
14368	173	143	4430
14369	67	51	4020
14370	292	237	4660
14371	171	143	4430
14373	1569	996	5390
14374	12	10	3270
14375	205	148	4500
14376	189	171	4470
14377	14	13	3340
14378	5	5	2890
14379	50	23	3890
14380	827	583	5110
14382	236	192	4570
14383	308	240	4680
14384	3048	2243	5680
14385	1063	596	5220
14386	225	158	4540
14387	228	193	4550
14388	165	133	4410
14389	304	228	4680
14390	17	16	3420
14391	55	53	3930
14394	1491	974	5370
14395	745	468	5060
14396	275	168	4630
14398	179	98	4450
14400	3	3	2670
14401	433	275	4830
14402	1	1	2190
14403	192	155	4480
14405	260	146	4610
14408	19	14	3470
14411	2	2	2490
14413	76	66	4070
14418	124	119	4290
14419	230	186	4550
14421	2	2	2490
14423	116	84	4260
14424	7	7	3040
14425	18	17	3450
14428	508	379	4900
14432	1	1	2190
14433	51	46	3900
14434	1	1	2190
14435	4562	2066	5850
14436	1646	1109	5410
14437	5	5	2890
14438	6	6	2970
14439	27	24	3620
14440	2	2	2490
14441	2017	1173	5500
14442	1343	803	5320
14443	12083	4325	6270
14444	2198	1605	5530
14445	1	1	2190
14446	5215	2373	5910
14447	1671	970	5420
14448	2	2	2490
14449	852	517	5120
14450	200	181	4490
14453	3	3	2670
14454	165	120	4410
14455	735	332	5060
14456	24	16	3570
14457	25	19	3590
14458	3	3	2670
14460	19	10	3470
14461	5	4	2890
14463	24	15	3570
14466	2	2	2490
14469	9	4	3150
14472	64	35	4000
14475	11	10	3230
14484	19	19	3470
14493	19	16	3470
14498	9	9	3150
14503	1	1	2190
14516	2	2	2490
14518	3	3	2670
14520	1	1	2190
14523	13	9	3310
14526	5	3	2890
14546	1	1	2190
14547	3	2	2670
14551	1	1	2190
14552	1	1	2190
14554	2	2	2490
14561	32	30	3700
14563	1	1	2190
14565	18	11	3450
14566	16	7	3400
14569	50	40	3890
14570	203	181	4500
14572	29	25	3660
14573	30	17	3670
14574	4	4	2790
14581	1	1	2190
14584	2	1	2490
14586	1	1	2190
14587	9	2	3150
14592	1	1	2190
14593	3	3	2670
14594	4	3	2790
14597	3	3	2670
14600	3	3	2670
14605	1	1	2190
14606	6	5	2970
14607	2	2	2490
14609	84	71	4120
14613	22	16	3540
14638	31	29	3680
14639	1	1	2190
14640	58	53	3960
14643	1	1	2190
14644	1	1	2190
14645	17	15	3420
14650	8	8	3100
14652	2	2	2490
14654	639	388	5000
14655	4	2	2790
14656	4	3	2790
14658	5	5	2890
14659	1	1	2190
14663	260	205	4610
14664	18	14	3450
14665	37	28	3760
14667	7	7	3040
14674	11	11	3230
14679	2	2	2490
14680	52	44	3910
14681	174	80	4430
14682	166	133	4410
14684	26	18	3610
14689	7	7	3040
14690	903	644	5150
14691	328	271	4710
14692	11029	6182	6240
14696	7	5	3040
14699	247	193	4590
14701	4	3	2790
14703	156	100	4390
14705	1095	841	5230
14706	5	5	2890
14709	814	651	5100
14710	261	206	4610
14711	8	7	3100
14713	70	27	4040
14717	16	11	3400
14720	8	5	3100
14722	53	42	3920
14726	43	39	3830
14731	1	1	2190
14736	1	1	2190
14738	2	2	2490
14742	2	2	2490
14744	1	1	2190
14748	9	9	3150
14752	54	28	3930
14753	6	6	2970
14761	14	12	3340
14775	2218	1283	5540
14776	13	10	3310
14777	5	5	2890
14778	391	229	4780
14779	21	17	3510
14780	11	11	3230
14781	1	1	2190
14783	70	62	4040
14785	24	18	3570
14787	3	3	2670
14790	3	3	2670
14791	1	1	2190
14795	10	10	3190
14796	1	1	2190
14799	5	2	2890
14801	154	138	4380
14804	9	7	3150
14808	1786	907	5440
14809	5	3	2890
14813	59	55	3960
14816	4	3	2790
14818	478	371	4870
14819	447	384	4840
14820	174	146	4430
14821	288	192	4650
14822	485	341	4880
14823	305	220	4680
14824	169	138	4420
14826	222	180	4540
14827	179	131	4450
14828	182	158	4450
14829	583	419	4960
14830	5	4	2890
14831	2	2	2490
14832	13	4	3310
14835	30	25	3670
14836	6	6	2970
14838	1918	928	5480
14840	187	125	4460
14841	647	545	5000
14842	1	1	2190
14843	12	10	3270
14844	18	17	3450
14845	62	47	3990
14846	1448	1370	5350
14848	83	76	4110
14849	4	4	2790
14850	21	20	3510
14852	9	7	3150
14853	2	2	2490
14856	1	1	2190
14857	36	30	3750
14858	151	132	4370
14859	175	150	4440
14862	119	102	4270
14865	2	2	2490
14866	35	26	3740
14868	1277	809	5300
14869	342	261	4730
14870	199	154	4490
14871	1	1	2190
14872	300	220	4670
14873	173	139	4430
14874	175	125	4440
14875	293	134	4660
14876	3	1	2670
14883	2	2	2490
14890	83	67	4110
14891	28	28	3640
14892	5	5	2890
14893	7	7	3040
14894	3	3	2670
14895	5	5	2890
14897	1	1	2190
14898	22	16	3540
14899	3	3	2670
14905	1	1	2190
14907	4	3	2790
14908	18	11	3450
14910	3	3	2670
14911	1	1	2190
14918	175	150	4440
14919	4	4	2790
14920	3	2	2670
14921	150	124	4370
14922	66	61	4010
14925	222	150	4540
14927	1	1	2190
14929	8	7	3100
14932	1	1	2190
14933	1	1	2190
14935	14	4	3340
14936	5	5	2890
14937	219	119	4530
14939	1	1	2190
14941	3	3	2670
14943	19	12	3470
14947	271	203	4630
14948	1244	782	5290
14949	1	1	2190
14951	1	1	2190
14953	1	1	2190
14955	810	408	5100
14961	4	4	2790
14964	3	3	2670
14966	2	1	2490
14967	12	9	3270
14972	7	6	3040
14973	16	7	3400
14980	213	157	4520
14982	119	106	4270
14987	103	68	4210
14988	22	19	3540
14990	17	17	3420
15000	7	6	3040
15001	11	5	3230
15004	11	10	3230
15006	4	3	2790
15007	9	8	3150
15008	13	9	3310
15010	2	2	2490
15011	6	3	2970
15012	3	3	2670
15013	150	118	4370
15014	311	219	4690
15015	2	1	2490
15016	30	26	3670
15021	1	1	2190
15022	1	1	2190
15023	13	6	3310
15028	1	1	2190
15032	4	2	2790
15034	1	1	2190
15037	531	269	4920
15038	259	156	4610
15042	31	13	3680
15043	18	6	3450
15044	1	1	2190
15046	6967	3563	6040
15047	55	40	3930
15049	2	2	2490
15050	43	13	3830
15051	186	147	4460
15054	34	33	3720
15055	1	1	2190
15056	10	9	3190
15058	2	2	2490
15066	59	49	3960
15067	2	2	2490
15068	2	2	2490
15071	10	9	3190
15074	2	2	2490
15075	11	11	3230
15078	11	10	3230
15082	2	2	2490
15083	4	4	2790
15085	32	9	3700
15087	8	6	3100
15089	3	3	2670
15096	2	2	2490
15100	9	7	3150
15112	29	26	3660
15115	9	9	3150
15119	2	2	2490
15122	8	7	3100
15125	3	3	2670
15126	1	1	2190
15128	4	2	2790
15132	4	3	2790
15135	14	13	3340
15136	1	1	2190
15137	1	1	2190
15138	1	1	2190
15139	8	8	3100
15142	1910	1139	5470
15143	741	568	5060
15144	40	30	3790
15145	13	10	3310
15147	17	8	3420
15149	1	1	2190
15155	1012	572	5200
15156	1968	896	5490
15163	15	15	3370
15165	1	1	2190
15172	3	3	2670
15173	8	7	3100
15174	3	2	2670
15177	9	4	3150
15183	3	3	2670
15186	139	96	4340
15187	27	26	3620
15189	1	1	2190
15192	10	10	3190
15193	468	265	4860
15194	2	2	2490
15198	868	457	5130
15199	20	17	3490
15200	8	8	3100
15201	25	20	3590
15202	9	4	3150
15206	471	300	4870
15209	10	9	3190
15210	158	96	4390
15211	243	139	4580
15212	8	8	3100
15214	4	3	2790
15219	25	20	3590
15221	130	101	4310
15222	65	48	4010
15226	11	9	3230
15229	18	16	3450
15230	11	11	3230
15232	1	1	2190
15233	103	68	4210
15234	418	270	4810
15237	3	3	2670
15238	38	36	3770
15241	166	128	4410
15242	4	3	2790
15245	436	338	4830
15247	40	28	3790
15252	8	7	3100
15260	5	3	2890
15266	2	2	2490
15269	646	300	5000
15273	35	33	3740
15275	34	28	3720
15276	192	121	4480
15278	1	1	2190
15282	3	3	2670
15286	1430	1282	5350
15287	2702	1737	5620
15289	221	173	4540
15290	7	7	3040
15291	1	1	2190
15293	849	680	5120
15294	1523	1027	5380
15296	1	1	2190
15297	1931	1291	5480
15300	17	13	3420
15301	11	10	3230
15302	224	224	4540
15303	15	8	3370
15304	2	1	2490
15308	22	19	3540
15309	468	348	4860
15310	1	1	2190
15312	44	35	3840
15313	62	50	3990
15314	2749	1583	5630
15315	251	195	4590
15316	9	8	3150
15317	240	202	4570
15318	30	25	3670
15319	98	63	4180
15320	283	171	4640
15321	3	3	2670
15327	68	52	4030
15328	1	1	2190
15329	1	1	2190
15330	19	18	3470
15331	2	2	2490
15332	7	6	3040
15334	649	503	5000
15338	1	1	2190
15339	12	10	3270
15344	16	15	3400
15349	2	2	2490
15350	3	3	2670
15351	10	8	3190
15356	34	14	3720
15359	1	1	2190
15362	1	1	2190
15365	30	16	3670
15366	1264	908	5290
15367	6	5	2970
15369	8	8	3100
15370	105	85	4210
15373	4	4	2790
15376	12	11	3270
15377	4	4	2790
15379	161	122	4400
15380	317	242	4690
15381	2	2	2490
15383	387	301	4780
15385	3	3	2670
15393	15	11	3370
15394	9	7	3150
15396	2	1	2490
15401	14	12	3340
15403	1	1	2190
15404	2	1	2490
15406	3	3	2670
15409	1	1	2190
15410	32003	14667	6700
15416	7	6	3040
15417	1	1	2190
15421	88	60	4140
15422	5	4	2890
15423	5	5	2890
15425	2	2	2490
15426	4	2	2790
15428	3	2	2670
15439	3	2	2670
15441	1	1	2190
15442	16	16	3400
15446	4	3	2790
15450	1	1	2190
15451	1	1	2190
15452	50	37	3890
15455	1	1	2190
15456	1	1	2190
15457	1	1	2190
15459	3	3	2670
15460	6	3	2970
15466	11	8	3230
15467	5	5	2890
15468	26	24	3610
15469	1	1	2190
15473	1	1	2190
15474	1	1	2190
15480	73	58	4060
15482	3	3	2670
15494	7	6	3040
15496	7	7	3040
15501	23	18	3550
15503	28	24	3640
15504	55	47	3930
15506	203	137	4500
15507	5	4	2890
15508	1	1	2190
15511	55	50	3930
15512	1	1	2190
15513	2	2	2490
15515	4	4	2790
15519	1	1	2190
15521	44	26	3840
15522	27	13	3620
15525	9	6	3150
15527	29	16	3660
15532	3	3	2670
15535	161	66	4400
15541	2	1	2490
15543	180	65	4450
15544	198	198	4490
15545	479	303	4870
15547	2	2	2490
15548	69	50	4030
15554	14	11	3340
15558	1	1	2190
15559	27	24	3620
15560	99	77	4190
15561	6	3	2970
15562	33	27	3710
15566	10	10	3190
15573	5	5	2890
15575	1	1	2190
15576	565	312	4940
15586	11	9	3230
15587	1	1	2190
15590	1	1	2190
15591	9	7	3150
15592	19	13	3470
15594	1	1	2190
15596	1	1	2190
15599	2	2	2490
15601	6	5	2970
15602	781	440	5090
15603	390	211	4780
15604	1	1	2190
15612	1	1	2190
15614	21	11	3510
15616	71	39	4040
15617	9	8	3150
15618	14	8	3340
15619	17	7	3420
15623	6	6	2970
15624	30	25	3670
15625	7	7	3040
15626	21	17	3510
15629	5	5	2890
15630	4	4	2790
15631	1	1	2190
15634	1	1	2190
15636	1	1	2190
15639	2	2	2490
15640	8	7	3100
15641	15	9	3370
15642	1	1	2190
15647	6	5	2970
15648	1592	619	5390
15650	1	1	2190
15654	7	7	3040
15656	1	1	2190
15657	4	3	2790
15659	1	1	2190
15661	1	1	2190
15662	9	8	3150
15663	9	8	3150
15664	1	1	2190
15666	124	35	4290
15667	88	69	4140
15668	112	54	4240
15669	85	64	4120
15671	298	155	4670
15672	94	45	4170
15674	7	6	3040
15676	6	5	2970
15677	2	2	2490
15678	87	83	4130
15679	2	2	2490
15684	9	9	3150
15686	133	120	4320
15688	2	2	2490
15692	1	1	2190
15694	296	194	4660
15695	44	40	3840
15699	1	1	2190
15700	5	3	2890
15705	3	3	2670
15706	3	2	2670
15707	46	36	3860
15709	73	59	4060
15710	22	15	3540
15714	4	3	2790
15717	1	1	2190
15718	1172	497	5260
15719	11	8	3230
15721	4	4	2790
15722	1691	641	5420
15723	63	36	3990
15724	1	1	2190
15725	4	2	2790
15727	10	9	3190
15732	81	49	4100
15734	83	50	4110
15735	3	1	2670
15736	2	2	2490
15737	9	7	3150
15738	6	6	2970
15743	1	1	2190
15744	11	9	3230
15747	8	8	3100
15754	14	9	3340
15758	47	41	3860
15759	2	1	2490
15760	10	8	3190
15761	1	1	2190
15762	20	12	3490
15767	4	4	2790
15772	90	52	4150
15773	495	250	4890
15775	326	196	4710
15777	80	59	4100
15781	1312	1089	5310
15782	3	3	2670
15783	336	298	4720
15784	714	503	5050
15787	345	343	4730
15788	1	1	2190
15792	784	431	5090
15793	265	188	4620
15794	31	28	3680
15797	346	209	4730
15798	242	186	4580
15800	2	2	2490
15804	15	14	3370
15805	1306	851	5310
15806	2661	1365	5620
15807	1	1	2190
15809	12	12	3270
15811	2	2	2490
15814	34	21	3720
15815	6	5	2970
15821	7	7	3040
15825	495	125	4890
15826	145	78	4350
15828	21	14	3510
15829	2	1	2490
15831	5	3	2890
15832	1	1	2190
15852	2	2	2490
15860	180	137	4450
15861	515	282	4900
15865	6	5	2970
15867	20	15	3490
15868	548	310	4930
15869	7	6	3040
15870	13	10	3310
15871	4	4	2790
15872	33	27	3710
15874	3	3	2670
15876	2	2	2490
15878	15	10	3370
15881	3	3	2670
15884	8	8	3100
15885	1	1	2190
15891	1	1	2190
15892	52	40	3910
15893	12	12	3270
15895	1	1	2190
15902	3	2	2670
15903	1	1	2190
15904	3	3	2670
15905	1	1	2190
15906	2	2	2490
15908	1	1	2190
15910	1	1	2190
15916	1	1	2190
15917	2	2	2490
15922	45	39	3850
15923	8	4	3100
15926	3	3	2670
15928	1	1	2190
15929	233	165	4560
15932	35	13	3740
15933	25	13	3590
15934	8	6	3100
15935	132	78	4310
15938	19	17	3470
15939	8	8	3100
15940	941	805	5170
15942	1328	674	5320
15943	179	131	4450
15944	41	34	3810
15945	47	43	3860
15947	2	2	2490
15948	889	521	5140
15949	479	294	4870
15951	1	1	2190
15953	3	3	2670
15954	17	15	3420
15957	2185	1366	5530
15959	2	2	2490
15960	13	12	3310
15962	4	3	2790
15968	18	12	3450
15969	11	9	3230
15970	1	1	2190
15972	8	7	3100
15977	117	92	4260
15978	170	133	4420
15981	60	42	3970
15982	30	24	3670
15985	1	1	2190
15987	359	135	4750
15988	245	165	4580
15989	133	116	4320
15990	390	207	4780
15991	361	188	4750
15992	860	429	5130
15998	48	34	3870
16000	2	2	2490
16001	5	5	2890
16003	2	2	2490
16007	39	30	3780
16009	11	9	3230
16010	57	48	3950
16013	8	8	3100
16014	9	6	3150
16015	9	9	3150
16017	45	35	3850
16022	8	6	3100
16023	438	353	4830
16025	112	99	4240
16026	589	502	4960
16028	88	67	4140
16031	28	24	3640
16033	165	127	4410
16037	12	7	3270
16041	1	1	2190
16043	2	2	2490
16047	1	1	2190
16048	75	43	4070
16049	60	53	3970
16052	153	57	4380
16053	1	1	2190
16054	5	4	2890
16058	1	1	2190
16061	35	26	3740
16063	26	24	3610
16065	3	2	2670
16068	1	1	2190
16070	57	42	3950
16074	1219	978	5280
16080	17	15	3420
16081	32	27	3700
16082	3	2	2670
16083	3	2	2670
16085	36	30	3750
16093	2	2	2490
16094	12	6	3270
16095	4	3	2790
16101	9	7	3150
16105	344	344	4730
16106	40	29	3790
16110	67	40	4020
16111	48	27	3870
16113	2	1	2490
16114	2946	2946	5660
16116	4	1	2790
16126	1	1	2190
16129	8072	2944	6100
16134	35	26	3740
16136	11	8	3230
16137	16	10	3400
16140	442	239	4840
16141	25	18	3590
16142	1	1	2190
16143	1	1	2190
16144	22	19	3540
16145	8	6	3100
16147	146	145	4360
16148	2	2	2490
16152	1854	774	5460
16153	73	53	4060
16154	15379	6996	6380
16158	83	37	4110
16165	8	3	3100
16169	52	16	3910
16172	39	27	3780
16174	2	1	2490
16176	1	1	2190
16178	10	9	3190
16179	1	1	2190
16181	62	5	3990
16192	2	2	2490
16193	1	1	2190
16197	169	120	4420
16198	207	130	4510
16200	35	29	3740
16203	17	14	3420
16206	197	127	4490
16207	45	39	3850
16209	20109	6437	6500
16210	64	54	4000
16213	1	1	2190
16216	290	224	4660
16222	201	135	4500
16223	72	59	4050
16228	2	2	2490
16229	2	2	2490
16237	5	4	2890
16238	200	161	4490
16240	13	13	3310
16247	28	14	3640
16249	5	3	2890
16254	26	20	3610
16256	608	448	4980
16257	861	443	5130
16259	13	12	3310
16268	181	128	4450
16269	1	1	2190
16270	11	5	3230
16277	2	2	2490
16280	26	13	3610
16284	13	12	3310
16288	1	1	2190
16289	19	11	3470
16291	6	6	2970
16294	1	1	2190
16303	1	1	2190
16308	3	3	2670
16309	35	26	3740
16311	2	2	2490
16312	1	1	2190
16313	1	1	2190
16314	6	5	2970
16315	128	109	4300
16320	9	6	3150
16321	90	43	4150
16323	6	3	2970
16324	1563	557	5390
16325	2	2	2490
16329	1	1	2190
16330	1	1	2190
16332	10	9	3190
16333	2	2	2490
16334	2	2	2490
16335	1	1	2190
16337	4	4	2790
16343	1	1	2190
16346	6	5	2970
16351	29	23	3660
16353	1	1	2190
16355	49	38	3880
16357	25	24	3590
16360	1	1	2190
16373	116	55	4260
16374	6	6	2970
16380	1	1	2190
16381	116	85	4260
16384	2	2	2490
16385	9	8	3150
16389	467	329	4860
16392	33	32	3710
16393	10	8	3190
16394	24	18	3570
16397	2	2	2490
16403	295	228	4660
16404	855	488	5120
16405	168	143	4420
16406	10	9	3190
16408	940	472	5170
16409	121	47	4280
16410	5	5	2890
16412	1	1	2190
16414	1	1	2190
16415	10	9	3190
16418	1	1	2190
16419	50	28	3890
16420	3	3	2670
16421	2	2	2490
16424	12	11	3270
16425	13	9	3310
16426	3	3	2670
16427	1	1	2190
16435	45	43	3850
16441	23	18	3550
16442	52	46	3910
16446	3	3	2670
16448	3	3	2670
16449	3	1	2670
16453	14	11	3340
16454	7	5	3040
16455	16	13	3400
16456	295	197	4660
16461	1082	636	5230
16463	362	163	4750
16464	18	16	3450
16472	36	33	3750
16473	1	1	2190
16474	18	12	3450
16475	53	36	3920
16477	1	1	2190
16479	13	12	3310
16480	2	2	2490
16481	18	16	3450
16482	3	3	2670
16484	1	1	2190
16485	7	5	3040
16486	3	2	2670
16489	2	1	2490
16494	1	1	2190
16497	12	11	3270
16500	1	1	2190
16503	4	2	2790
16506	6	5	2970
16509	512	225	4900
16510	5	4	2890
16511	15	11	3370
16512	168	120	4420
16513	2	2	2490
16517	11	11	3230
16524	1	1	2190
16525	10	9	3190
16529	14	14	3340
16530	4	3	2790
16531	1	1	2190
16539	1	1	2190
16542	2	1	2490
16543	12	12	3270
16547	20	12	3490
16549	12	12	3270
16550	1	1	2190
16551	1	1	2190
16554	44	28	3840
16556	2	2	2490
16557	1	1	2190
16560	2	2	2490
16564	305	177	4680
16567	427	208	4820
16568	312	217	4690
16569	8	7	3100
16578	71	62	4040
16579	12	10	3270
16580	16	15	3400
16581	11	10	3230
16585	2	2	2490
16586	1	1	2190
16589	3	3	2670
16593	5	4	2890
16595	12	10	3270
16596	7	5	3040
16597	12	3	3270
16599	7	6	3040
16606	3	3	2670
16608	11	10	3230
16609	1	1	2190
16610	15	13	3370
16616	6	5	2970
16618	1	1	2190
16620	1	1	2190
16627	53	50	3920
16633	11	7	3230
16634	10	8	3190
16639	5	3	2890
16641	48	33	3870
16643	164	100	4410
16645	1	1	2190
16646	42	41	3820
16657	232	166	4560
16658	297	220	4670
16663	245	137	4580
16664	3	2	2670
16666	265	167	4620
16667	19	13	3470
16668	1	1	2190
16672	2	2	2490
16675	2518	1705	5590
16677	4	4	2790
16679	3	3	2670
16681	1	1	2190
16682	2	2	2490
16683	49	40	3880
16686	1	1	2190
16688	26	23	3610
16690	4	2	2790
16693	7	6	3040
16695	80	60	4100
16699	29	18	3660
16700	17	15	3420
16701	8	4	3100
16702	1	1	2190
16703	1	1	2190
16704	2	2	2490
16705	2	1	2490
16706	12	4	3270
16713	16	9	3400
16714	6	5	2970
16715	6	5	2970
16716	3	2	2670
16729	1	1	2190
16730	1	1	2190
16732	27	25	3620
16733	267	160	4620
16734	5	5	2890
16738	4	1	2790
16739	3	3	2670
16740	46	27	3860
16743	9	8	3150
16744	2	2	2490
16747	1	1	2190
16752	2	2	2490
16755	2	2	2490
16768	7	6	3040
16770	2	2	2490
16774	1	1	2190
16779	3	3	2670
16780	9	8	3150
16781	16	13	3400
16791	3	3	2670
16793	25	10	3590
16795	9	3	3150
16796	1	1	2190
16800	1	1	2190
16801	1	1	2190
16802	1	1	2190
16806	1	1	2190
16807	1	1	2190
16809	21	21	3510
16812	52	44	3910
16813	1	1	2190
16814	7	6	3040
16815	1	1	2190
16816	62	58	3990
16817	36	28	3750
16818	97	84	4180
16824	1	1	2190
16825	1	1	2190
16826	1	1	2190
16827	7	3	3040
16828	64	39	4000
16830	3	3	2670
16831	3	2	2670
16832	13	13	3310
16833	1	1	2190
16835	232	159	4560
16837	59	58	3960
16840	5	5	2890
16846	17	16	3420
16847	1	1	2190
16850	9	8	3150
16859	4	3	2790
16860	9	6	3150
16863	5	4	2890
16866	6	5	2970
16868	1	1	2190
16870	1	1	2190
16871	157	94	4390
16872	249	126	4590
16873	3	2	2670
16874	14	13	3340
16875	1	1	2190
16878	1	1	2190
16883	102	71	4200
16884	2	1	2490
16886	363	279	4750
16887	13	12	3310
16888	152	139	4370
16889	3	3	2670
16890	33	30	3710
16892	37	16	3760
16893	3	3	2670
16894	1	1	2190
16903	2	2	2490
16916	3	3	2670
16917	6	6	2970
16918	2	2	2490
16921	6	6	2970
16922	17	12	3420
16925	1	1	2190
16927	41	34	3810
16928	231	188	4560
16930	2	2	2490
16931	4	4	2790
16933	2	1	2490
16936	1	1	2190
16937	1	1	2190
16950	1	1	2190
16962	10	9	3190
16963	4	4	2790
16965	2	2	2490
16969	2	2	2490
16977	1	1	2190
