13594	32514	56	521	107486
13594	32548	32	521	61420
13594	32549	12	521	23033
13594	41194	12	521	23033
13596	12422	2	256	7813
13596	12512	2	256	7813
13596	12515	6	256	23438
13596	12952	2	256	7813
13596	13068	13	256	50781
13596	13546	2	256	7813
13596	20921	4	256	15625
13596	21862	7	256	27344
13596	21918	3	256	11719
13596	22916	4	256	15625
13596	26293	3	256	11719
13596	28854	3	256	11719
13596	32514	19	256	74219
13596	34195	3	256	11719
13596	34211	3	256	11719
13605	103	13	38	342105
13605	5026	3	38	78947
13605	13546	4	38	105263
13605	15373	2	38	52632
13605	40732	3	38	78947
13617	41194	7	10	700000
13636	12383	2	9	222222
13640	41194	9	10	900000
13650	41194	5	6	833333
13653	22928	5	388	12887
13653	24254	14	388	36082
13653	31646	33	388	85052
13654	103	3	98	30612
13654	1060	2	98	20408
13654	5026	3	98	30612
13654	13546	4	98	40816
13654	15373	3	98	30612
13654	16279	2	98	20408
13654	22785	2	98	20408
13654	23617	2	98	20408
13654	38801	3	98	30612
13654	39905	3	98	30612
13654	41194	6	98	61224
13668	15373	3	84	35714
13668	18684	3	84	35714
13668	19109	10	84	119048
13668	20921	3	84	35714
13668	36206	5	84	59524
13668	41194	9	84	107143
13674	5026	89	720	123611
13674	12383	7	720	9722
13674	13546	10	720	13889
13674	13675	7	720	9722
13674	13820	11	720	15278
13674	14318	18	720	25000
13674	14740	8	720	11111
13674	18687	8	720	11111
13674	20921	28	720	38889
13674	22785	9	720	12500
13674	23617	18	720	25000
13674	26364	10	720	13889
13674	36219	15	720	20833
13674	37034	7	720	9722
13674	41194	70	720	97222
13675	14084	51	8461	6028
13675	14318	49	8461	5791
13675	16166	52	8461	6146
13675	20921	54	8461	6382
13675	22785	2528	8461	298783
13675	23617	49	8461	5791
13675	25348	63	8461	7446
13675	26976	55	8461	6500
13675	27671	66	8461	7800
13675	33423	60	8461	7091
13675	37398	79	8461	9337
13675	38294	171	8461	20210
13675	40973	44	8461	5200
13675	41610	79	8461	9337
13675	41691	307	8461	36284
13675	42004	44	8461	5200
13679	5026	5	155	32258
13679	13546	53	155	341935
13679	13701	5	155	32258
13679	14318	6	155	38710
13679	14655	2	155	12903
13679	15373	16	155	103226
13679	21119	2	155	12903
13679	23617	3	155	19355
13679	31271	5	155	32258
13679	36219	8	155	51613
13679	38801	2	155	12903
13679	41194	9	155	58065
13685	103	11	156	70513
13685	1060	3	156	19231
13685	5026	17	156	108974
13685	13546	3	156	19231
13685	14318	4	156	25641
13685	15373	3	156	19231
13685	19109	4	156	25641
13685	20921	7	156	44872
13685	21119	7	156	44872
13685	23617	6	156	38462
13685	26364	3	156	19231
13685	36219	3	156	19231
13685	36584	6	156	38462
13685	41194	16	156	102564
13698	103	14	116	120690
13698	5026	2	116	17241
13698	12383	5	116	43103
13698	13546	3	116	25862
13698	14318	6	116	51724
13698	15373	4	116	34483
13698	20921	2	116	17241
13698	22785	3	116	25862
13698	23617	7	116	60345
13698	40732	4	116	34483
13698	40749	7	116	60345
13698	41194	11	116	94828
13699	4657	6	651	9217
13699	14318	11	651	16897
13699	14740	153	651	235023
13699	15329	6	651	9217
13699	15373	5	651	7680
13699	22182	37	651	56836
13699	22981	249	651	382488
13699	23617	9	651	13825
13699	26429	4	651	6144
13699	27356	16	651	24578
13699	28111	4	651	6144
13699	42191	6	651	9217
13699	42194	16	651	24578
13699	42197	7	651	10753
13700	5026	2	497	4024
13700	13546	2	497	4024
13700	14318	2	497	4024
13700	14355	2	497	4024
13700	14740	128	497	257545
13700	15329	6	497	12072
13700	20921	3	497	6036
13700	22182	86	497	173038
13700	22785	9	497	18109
13700	22981	120	497	241449
13700	27350	8	497	16097
13700	27356	14	497	28169
13700	27485	16	497	32193
13700	28749	9	497	18109
13700	38294	4	497	8048
13701	5026	14	556	25180
13701	12383	4	556	7194
13701	13140	10	556	17986
13701	13546	38	556	68345
13701	14082	4	556	7194
13701	14318	40	556	71942
13701	14740	37	556	66547
13701	16166	12	556	21583
13701	18676	4	556	7194
13701	20921	28	556	50360
13701	21119	8	556	14388
13701	22981	39	556	70144
13701	23617	60	556	107914
13701	36219	5	556	8993
13701	37048	5	556	8993
13701	42197	5	556	8993
13705	36305	2	23	86957
13705	41194	3	23	130435
13706	1060	2	34	58824
13706	13546	3	34	88235
13706	14318	7	34	205882
13706	23617	2	34	58824
13706	29047	2	34	58824
13706	41194	2	34	58824
13709	1060	2	250	8000
13709	5026	3	250	12000
13709	13140	3	250	12000
13709	14318	11	250	44000
13709	18676	3	250	12000
13709	18678	6	250	24000
13709	18687	5	250	20000
13709	20921	12	250	48000
13709	22785	4	250	16000
13709	23617	10	250	40000
13709	29384	4	250	16000
13709	38655	68	250	272000
13709	38717	5	250	20000
13709	38801	6	250	24000
13709	38805	8	250	32000
13709	41194	5	250	20000
13711	14318	4	84	47619
13711	20921	2	84	23810
13711	21471	3	84	35714
13711	23617	12	84	142857
13711	26224	3	84	35714
13711	28752	4	84	47619
13711	39905	5	84	59524
13712	103	4	131	30534
13712	2451	2	131	15267
13712	5026	6	131	45802
13712	13546	2	131	15267
13712	15373	2	131	15267
13712	20921	3	131	22901
13712	21119	3	131	22901
13712	21471	6	131	45802
13712	36219	2	131	15267
13712	38655	10	131	76336
13712	38717	6	131	45802
13712	41194	41	131	312977
13713	103	247	422	585308
13713	5026	8	422	18957
13713	12383	7	422	16588
13713	13546	21	422	49763
13713	14318	4	422	9479
13713	15373	5	422	11848
13713	18678	2	422	4739
13713	23617	6	422	14218
13713	38655	12	422	28436
13713	41194	18	422	42654
13718	103	264	749	352470
13718	5026	8	749	10681
13718	12383	12	749	16021
13718	13546	23	749	30708
13718	14318	11	749	14686
13718	15373	15	749	20027
13718	18687	7	749	9346
13718	20921	7	749	9346
13718	21471	55	749	73431
13718	23617	10	749	13351
13718	38655	26	749	34713
13718	40749	10	749	13351
13718	41194	42	749	56075
13722	22229	2	2	1000000
13724	41194	2	2	1000000
13726	5026	4	36	111111
13726	6093	2	36	55556
13726	19109	3	36	83333
13726	21471	2	36	55556
13726	23617	2	36	55556
13726	41194	4	36	111111
13729	5026	45	4488	10027
13729	13140	34	4488	7576
13729	13546	2872	4488	639929
13729	14318	71	4488	15820
13729	16166	22	4488	4902
13729	20921	32	4488	7130
13729	21119	15	4488	3342
13729	22785	23	4488	5125
13729	23617	62	4488	13815
13729	31271	151	4488	33645
13729	36584	102	4488	22727
13729	36834	16	4488	3565
13729	38655	30	4488	6684
13729	38717	18	4488	4011
13729	38801	23	4488	5125
13729	41194	40	4488	8913
13730	1172	9	776	11598
13730	4657	102	776	131443
13730	4667	11	776	14175
13730	9292	11	776	14175
13730	13463	28	776	36082
13730	13469	49	776	63144
13730	14740	13	776	16753
13730	21967	50	776	64433
13730	21970	13	776	16753
13730	22785	10	776	12887
13730	26297	16	776	20619
13730	27500	16	776	20619
13730	29043	19	776	24485
13730	37362	10	776	12887
13730	38294	17	776	21907
13731	13140	7	60	116667
13731	13546	11	60	183333
13731	38655	5	60	83333
13737	1060	3	68	44118
13737	5026	2	68	29412
13737	34464	40	68	588235
13737	41194	5	68	73529
13741	1060	3	32	93750
13741	20921	6	32	187500
13741	23699	4	32	125000
13741	36219	3	32	93750
13741	41194	4	32	125000
13742	103	19	1012	18775
13742	5026	19	1012	18775
13742	12383	30	1012	29644
13742	13140	17	1012	16798
13742	14318	24	1012	23715
13742	15373	93	1012	91897
13742	20921	30	1012	29644
13742	22649	15	1012	14822
13742	23617	25	1012	24704
13742	41194	94	1012	92885
13746	103	2	299	6689
13746	5026	6	299	20067
13746	12383	3	299	10033
13746	13546	3	299	10033
13746	15373	5	299	16722
13746	18339	7	299	23411
13746	18684	2	299	6689
13746	21471	59	299	197324
13746	41194	83	299	277592
13747	5026	3	54	55556
13747	13546	2	54	37037
13747	20271	2	54	37037
13747	20921	2	54	37037
13747	22234	2	54	37037
13747	38655	2	54	37037
13747	38801	2	54	37037
13747	41194	12	54	222222
13748	23617	3	14	214286
13748	41194	3	14	214286
13749	15373	2	22	90909
13749	19109	2	22	90909
13749	41194	3	22	136364
13750	41194	3	16	187500
13751	25007	4	16	250000
13757	13546	2	21	95238
13757	21471	5	21	238095
13757	38655	2	21	95238
13763	986	9	934	9636
13763	2221	16	934	17131
13763	6752	10	934	10707
13763	9315	5	934	5353
13763	17385	7	934	7495
13763	20921	10	934	10707
13763	22785	10	934	10707
13763	24394	6	934	6424
13763	25348	7	934	7495
13763	25351	6	934	6424
13763	36945	14	934	14989
13763	37362	28	934	29979
13763	37398	50	934	53533
13763	38294	132	934	141328
13764	14318	6	215	27907
13764	15986	4	215	18605
13764	17385	3	215	13953
13764	18013	3	215	13953
13764	19273	5	215	23256
13764	20921	9	215	41860
13764	22785	11	215	51163
13764	22918	3	215	13953
13764	22939	5	215	23256
13764	27910	4	215	18605
13764	36945	5	215	23256
13764	37398	4	215	18605
13764	38294	7	215	32558
13768	32996	3	9	333333
13768	41194	2	9	222222
13775	841	2	3344	598
13775	16109	1065	3344	318481
13775	23752	315	3344	94199
13776	537	1170	51228	22839
13776	20698	823	51228	16065
13776	21048	827	51228	16144
13776	25700	1765	51228	34454
13776	29319	1119	51228	21844
13777	16109	2	600	3333
13781	14408	2	8	250000
13781	20921	2	8	250000
13783	41194	2	6	333333
13784	5026	2	21	95238
13784	14318	2	21	95238
13784	26856	2	21	95238
13784	41194	2	21	95238
13786	20921	2	13	153846
13786	23617	2	13	153846
13791	5651	4	79	50633
13791	13546	2	79	25316
13791	14318	9	79	113924
13791	23617	2	79	25316
13791	41194	5	79	63291
13791	42197	5	79	63291
13800	38655	2	17	117647
13801	3070	100	2481	40306
13801	14339	72	2481	29021
13801	14409	18	2481	7255
13801	14913	17	2481	6852
13801	20921	15	2481	6046
13801	21923	21	2481	8464
13801	38042	14	2481	5643
13801	41194	73	2481	29424
13807	22785	2	21	95238
13807	41194	13	21	619048
13817	22228	4	15	266667
13817	23617	3	15	200000
13817	41194	2	15	133333
13819	12421	5	962	5198
13819	13546	20	962	20790
13819	15250	13	962	13514
13819	21017	36	962	37422
13819	22409	7	962	7277
13819	22918	5	962	5198
13819	25181	7	962	7277
13819	26292	6	962	6237
13819	36274	6	962	6237
13819	36547	7	962	7277
13819	36890	26	962	27027
13819	36945	17	962	17672
13819	37362	20	962	20790
13819	37398	20	962	20790
13819	39300	7	962	7277
13819	40558	7	962	7277
13820	5275	36	1693	21264
13820	6581	23	1693	13585
13820	12383	104	1693	61429
13820	12396	27	1693	15948
13820	12399	22	1693	12995
13820	12416	76	1693	44891
13820	14321	602	1693	355582
13820	14322	146	1693	86237
13820	14333	22	1693	12995
13820	14408	83	1693	49025
13820	14411	42	1693	24808
13820	22212	153	1693	90372
13820	22228	30	1693	17720
13820	22234	63	1693	37212
13820	26062	21	1693	12404
13821	41194	2	5	400000
13825	41194	3	9	333333
13827	2668	4	266	15038
13827	2701	6	266	22556
13827	3366	3	266	11278
13827	14147	5	266	18797
13827	15907	7	266	26316
13827	17422	4	266	15038
13827	19265	5	266	18797
13827	22939	4	266	15038
13827	26183	30	266	112782
13827	32026	8	266	30075
13827	35910	6	266	22556
13828	792	11	783	14049
13828	2668	5	783	6386
13828	2701	11	783	14049
13828	3366	7	783	8940
13828	26183	84	783	107280
13828	30700	19	783	24266
13828	32996	9	783	11494
13828	37068	7	783	8940
13828	37475	10	783	12771
13828	38529	7	783	8940
13828	38889	6	783	7663
13831	14318	2	15	133333
13831	20921	2	15	133333
13837	18403	2	19	105263
13837	41194	2	19	105263
13840	14321	2	7	285714
13840	41194	3	7	428571
13847	20921	2	3	666667
13850	41194	3	12	250000
13854	36219	8	15	533333
13855	14321	2	3	666667
13859	41194	23	33	696970
13871	3935	6	482	12448
13871	5026	10	482	20747
13871	13974	8	482	16598
13871	13976	12	482	24896
13871	14318	7	482	14523
13871	16166	6	482	12448
13871	20175	86	482	178423
13871	22785	12	482	24896
13871	23617	16	482	33195
13871	29556	31	482	64315
13871	29568	7	482	14523
13871	32996	10	482	20747
13871	38717	5	482	10373
13871	40735	6	482	12448
13871	41194	102	482	211618
13872	5026	8	229	34934
13872	13974	3	229	13100
13872	14318	4	229	17467
13872	14407	2	229	8734
13872	18684	2	229	8734
13872	19672	2	229	8734
13872	20175	25	229	109170
13872	20921	5	229	21834
13872	21119	4	229	17467
13872	22785	7	229	30568
13872	29556	15	229	65502
13872	29568	4	229	17467
13872	29857	3	229	13100
13872	41194	49	229	213974
13873	20175	25	99	252525
13873	21119	2	99	20202
13873	22785	9	99	90909
13873	23617	7	99	70707
13873	23825	4	99	40404
13873	29556	6	99	60606
13873	41194	14	99	141414
13875	12383	2	192	10417
13875	23617	2	192	10417
13875	26364	7	192	36458
13875	40749	2	192	10417
13875	41194	7	192	36458
13876	2668	16	864	18519
13876	2684	13	864	15046
13876	15373	8	864	9259
13876	18400	14	864	16204
13876	19736	9	864	10417
13876	21919	6	864	6944
13876	24394	7	864	8102
13876	36945	13	864	15046
13876	37362	148	864	171296
13876	37398	22	864	25463
13876	38294	38	864	43981
13876	40047	9	864	10417
13876	40470	8	864	9259
13877	2668	3	211	14218
13877	5026	5	211	23697
13877	13546	4	211	18957
13877	17400	3	211	14218
13877	18400	4	211	18957
13877	18682	5	211	23697
13877	20921	9	211	42654
13877	21119	8	211	37915
13877	23617	4	211	18957
13877	31271	6	211	28436
13877	32548	4	211	18957
13877	36584	4	211	18957
13877	37362	4	211	18957
13877	38294	6	211	28436
13877	41194	6	211	28436
13880	41194	4	14	285714
13883	5026	3	31	96774
13883	13546	3	31	96774
13883	14657	2	31	64516
13883	22462	2	31	64516
13883	28749	4	31	129032
13886	103	7	209	33493
13886	3369	3	209	14354
13886	5026	5	209	23923
13886	8579	2	209	9569
13886	12383	2	209	9569
13886	13546	27	209	129187
13886	14318	8	209	38278
13886	15373	6	209	28708
13886	20921	4	209	19139
13886	22785	3	209	14354
13886	23617	3	209	14354
13886	36219	4	209	19139
13886	38655	3	209	14354
13886	40749	6	209	28708
13886	41194	13	209	62201
13891	3648	2	74	27027
13891	12396	3	74	40541
13891	14408	2	74	27027
13891	15373	7	74	94595
13891	20921	2	74	27027
13891	22212	4	74	54054
13891	22228	12	74	162162
13891	23617	2	74	27027
13891	40732	2	74	27027
13891	41194	8	74	108108
13895	41194	2	2	1000000
13896	1060	3	70	42857
13896	5026	4	70	57143
13896	14318	2	70	28571
13896	15373	5	70	71429
13896	21471	5	70	71429
13896	40732	2	70	28571
13896	40749	3	70	42857
13896	41194	2	70	28571
13898	5026	3	74	40541
13898	14339	2	74	27027
13898	19681	3	74	40541
13898	20921	8	74	108108
13898	36206	2	74	27027
13898	41194	13	74	175676
13902	20921	2	15	133333
13902	41194	2	15	133333
13904	14318	3	41	73171
13904	20921	4	41	97561
13904	21119	2	41	48780
13904	23617	2	41	48780
13904	27014	2	41	48780
13904	41194	4	41	97561
13911	159	2	228	8772
13911	13730	3	228	13158
13911	15250	4	228	17544
13911	16032	2	228	8772
13911	17421	3	228	13158
13911	21017	7	228	30702
13911	36890	8	228	35088
13911	36945	7	228	30702
13911	37362	12	228	52632
13911	37398	21	228	92105
13913	103	3	361	8310
13913	12383	3	361	8310
13913	12639	7	361	19391
13913	14318	8	361	22161
13913	21471	32	361	88643
13913	22228	20	361	55402
13913	27114	4	361	11080
13913	37585	3	361	8310
13913	41194	92	361	254848
13914	334	3	181	16575
13914	17089	6	181	33149
13914	17176	3	181	16575
13914	17178	11	181	60773
13914	17181	6	181	33149
13914	19273	7	181	38674
13914	22387	3	181	16575
13914	22916	18	181	99448
13914	26210	4	181	22099
13914	34428	3	181	16575
13914	41325	5	181	27624
13918	2684	2	198	10101
13918	2699	3	198	15152
13918	3363	4	198	20202
13918	9379	3	198	15152
13918	24105	4	198	20202
13918	30389	3	198	15152
13918	33991	4	198	20202
13918	34449	3	198	15152
13918	36945	4	198	20202
13918	37362	7	198	35354
13918	38294	6	198	30303
13919	13546	2	5	400000
13923	5026	7	684	10234
13923	13976	6	684	8772
13923	14318	16	684	23392
13923	16166	6	684	8772
13923	20175	142	684	207602
13923	20921	10	684	14620
13923	21471	4	684	5848
13923	22785	30	684	43860
13923	23617	16	684	23392
13923	23825	11	684	16082
13923	23936	4	684	5848
13923	29556	24	684	35088
13923	29568	11	684	16082
13923	32996	43	684	62865
13923	41194	172	684	251462
13924	1613	2	281	7117
13924	3257	2	281	7117
13924	13181	2	281	7117
13924	14318	7	281	24911
13924	16166	2	281	7117
13924	16612	2	281	7117
13924	18110	2	281	7117
13924	19045	2	281	7117
13924	20175	66	281	234875
13924	20921	6	281	21352
13924	21119	4	281	14235
13924	22785	16	281	56940
13924	23617	5	281	17794
13924	32110	3	281	10676
13924	41194	66	281	234875
13925	1967	3	395	7595
13925	13974	15	395	37975
13925	19273	4	395	10127
13925	20175	23	395	58228
13925	20921	20	395	50633
13925	23617	4	395	10127
13925	31988	5	395	12658
13925	32996	4	395	10127
13925	36945	5	395	12658
13925	37362	6	395	15190
13925	37398	8	395	20253
13925	38294	11	395	27848
13925	41088	4	395	10127
13925	41691	5	395	12658
13926	5026	3	192	15625
13926	12535	2	192	10417
13926	14318	4	192	20833
13926	19045	2	192	10417
13926	20175	75	192	390625
13926	20921	3	192	15625
13926	22785	7	192	36458
13926	23617	3	192	15625
13926	29556	4	192	20833
13926	32996	2	192	10417
13926	41194	30	192	156250
13926	41610	3	192	15625
13927	5026	2	350	5714
13927	13976	2	350	5714
13927	14023	2	350	5714
13927	14318	3	350	8571
13927	16111	3	350	8571
13927	20175	161	350	460000
13927	20921	9	350	25714
13927	22785	13	350	37143
13927	23617	5	350	14286
13927	23825	8	350	22857
13927	23936	3	350	8571
13927	29556	12	350	34286
13927	32996	11	350	31429
13927	41194	45	350	128571
13928	5026	6	79	75949
13928	12383	6	79	75949
13928	13546	5	79	63291
13928	14318	2	79	25316
13928	20175	4	79	50633
13928	20921	8	79	101266
13928	21119	4	79	50633
13928	23733	2	79	25316
13928	26364	3	79	37975
13928	36584	2	79	25316
13928	38655	2	79	25316
13928	38717	4	79	50633
13928	38805	3	79	37975
13928	41194	2	79	25316
13929	13974	10	144	69444
13929	13976	4	144	27778
13929	14318	2	144	13889
13929	19045	2	144	13889
13929	19166	3	144	20833
13929	20175	20	144	138889
13929	20921	2	144	13889
13929	21119	3	144	20833
13929	22785	2	144	13889
13929	23617	13	144	90278
13929	23825	2	144	13889
13929	29556	3	144	20833
13929	32996	7	144	48611
13929	41194	16	144	111111
13930	41194	2	9	222222
13940	1060	2	178	11236
13940	5026	4	178	22472
13940	13315	2	178	11236
13940	13546	2	178	11236
13940	14318	6	178	33708
13940	14408	4	178	22472
13940	14411	2	178	11236
13940	15373	4	178	22472
13940	20921	10	178	56180
13940	21119	4	178	22472
13940	21471	3	178	16854
13940	22228	9	178	50562
13940	36219	12	178	67416
13940	36305	5	178	28090
13940	41194	27	178	151685
13946	1060	2	36	55556
13946	14318	6	36	166667
13946	23617	2	36	55556
13946	41194	11	36	305556
13956	41194	3	6	500000
13962	103	3	111	27027
13962	5530	3	111	27027
13962	13140	16	111	144144
13962	13308	6	111	54054
13962	13315	4	111	36036
13962	13511	13	111	117117
13962	14336	11	111	99099
13962	14337	4	111	36036
13962	20921	2	111	18018
13962	23617	2	111	18018
13962	38396	2	111	18018
13962	41194	6	111	54054
13968	33364	2	2	1000000
13973	38655	3	28	107143
13973	38801	3	28	107143
13973	41194	4	28	142857
13974	5026	48	42389	1132
13974	13546	38	42389	896
13974	14740	17	42389	401
13974	20921	30	42389	708
13974	21119	29	42389	684
13974	21471	38292	42389	903348
13974	23617	23	42389	543
13974	31271	17	42389	401
13974	36584	23	42389	543
13974	38655	181	42389	4270
13974	38801	108	42389	2548
13974	38805	90	42389	2123
13974	39905	245	42389	5780
13974	41194	85	42389	2005
13976	2684	7	884	7919
13976	5026	9	884	10181
13976	22930	12	884	13575
13976	23405	14	884	15837
13976	36584	8	884	9050
13976	37056	98	884	110860
13976	37067	10	884	11312
13976	37094	103	884	116516
13976	38655	23	884	26018
13976	38717	9	884	10181
13976	38805	11	884	12443
13976	41194	13	884	14706
13978	2065	3	95	31579
13978	3485	10	95	105263
13978	5026	3	95	31579
13978	12383	3	95	31579
13978	14318	2	95	21053
13978	18403	2	95	21053
13978	20921	4	95	42105
13978	23617	4	95	42105
13978	36219	2	95	21053
13978	41194	2	95	21053
13981	14318	3	184	16304
13981	16111	2	184	10870
13981	16166	4	184	21739
13981	19146	2	184	10870
13981	20175	22	184	119565
13981	20921	2	184	10870
13981	21925	2	184	10870
13981	22785	37	184	201087
13981	23617	5	184	27174
13981	29556	3	184	16304
13981	32996	2	184	10870
13981	37031	2	184	10870
13981	37368	2	184	10870
13981	41194	59	184	320652
13982	1060	9	361	24931
13982	1741	2	361	5540
13982	5026	9	361	24931
13982	14318	9	361	24931
13982	15950	2	361	5540
13982	16166	3	361	8310
13982	18676	2	361	5540
13982	20175	5	361	13850
13982	20921	18	361	49861
13982	21119	3	361	8310
13982	22785	29	361	80332
13982	23617	11	361	30471
13982	23825	13	361	36011
13982	37031	3	361	8310
13982	37368	3	361	8310
13982	41194	127	361	351801
13983	743	7	177	39548
13983	13068	2	177	11299
13983	20921	4	177	22599
13983	22703	6	177	33898
13983	22705	2	177	11299
13983	22763	2	177	11299
13983	31982	3	177	16949
13983	36945	4	177	22599
13986	26892	2	3	666667
13988	2699	48	1461	32854
13988	2812	35	1461	23956
13988	26297	391	1461	267625
13988	31674	184	1461	125941
13988	33991	40	1461	27379
13988	34117	40	1461	27379
13989	5026	20	701	28531
13989	6752	37	701	52782
13989	6766	11	701	15692
13989	13546	50	701	71327
13989	14318	12	701	17118
13989	20921	16	701	22825
13989	21119	9	701	12839
13989	22785	7	701	9986
13989	23617	20	701	28531
13989	25883	115	701	164051
13989	31271	10	701	14265
13989	36584	24	701	34237
13989	38655	26	701	37090
13989	38717	31	701	44223
13989	38805	13	701	18545
13989	41194	34	701	48502
13990	5026	9	414	21739
13990	12383	3	414	7246
13990	13546	9	414	21739
13990	14318	9	414	21739
13990	20502	4	414	9662
13990	20512	5	414	12077
13990	20921	9	414	21739
13990	22785	4	414	9662
13990	23617	16	414	38647
13990	26364	4	414	9662
13990	29384	7	414	16908
13990	38655	80	414	193237
13990	38717	5	414	12077
13990	38801	15	414	36232
13990	38805	79	414	190821
13990	41194	33	414	79710
13998	14318	4	34	117647
13998	23843	2	34	58824
13998	26364	2	34	58824
13998	41194	4	34	117647
14001	41194	2	6	333333
14004	5026	15	605	24793
14004	13094	5	605	8264
14004	13546	8	605	13223
14004	14023	5	605	8264
14004	14318	19	605	31405
14004	18687	7	605	11570
14004	20921	11	605	18182
14004	21119	18	605	29752
14004	22785	10	605	16529
14004	23617	10	605	16529
14004	24105	8	605	13223
14004	31271	11	605	18182
14004	36219	6	605	9917
14004	37398	5	605	8264
14004	38717	16	605	26446
14004	41194	14	605	23140
14007	1060	2	153	13072
14007	5026	3	153	19608
14007	13546	6	153	39216
14007	14318	2	153	13072
14007	20921	8	153	52288
14007	21119	3	153	19608
14007	22785	4	153	26144
14007	23617	6	153	39216
14007	34314	2	153	13072
14007	36890	2	153	13072
14007	37313	2	153	13072
14007	38717	4	153	26144
14007	41194	8	153	52288
14012	31175	2	11	181818
14014	12916	3	63	47619
14014	16111	2	63	31746
14014	21471	27	63	428571
14014	38655	3	63	47619
14014	41194	8	63	126984
14015	1060	2	152	13158
14015	5026	5	152	32895
14015	13546	4	152	26316
14015	13981	2	152	13158
14015	14318	4	152	26316
14015	14408	2	152	13158
14015	18687	2	152	13158
14015	20921	5	152	32895
14015	23617	3	152	19737
14015	38655	17	152	111842
14015	38667	3	152	19737
14015	38717	3	152	19737
14015	38807	4	152	26316
14015	41194	18	152	118421
14021	41194	2	5	400000
14023	5026	3004	7471	402088
14023	13140	352	7471	47116
14023	13308	83	7471	11110
14023	13315	56	7471	7496
14023	13511	57	7471	7630
14023	14783	62	7471	8299
14023	14786	49	7471	6559
14023	20921	127	7471	16999
14023	29321	1990	7471	266363
14023	38041	344	7471	46045
14023	38042	119	7471	15928
14023	38043	106	7471	14188
14023	38294	106	7471	14188
14023	41194	78	7471	10440
14024	24394	3	29	103448
14024	40561	2	29	68966
14025	103	5	257	19455
14025	1060	4	257	15564
14025	5026	7	257	27237
14025	13546	8	257	31128
14025	14318	3	257	11673
14025	14350	3	257	11673
14025	14792	4	257	15564
14025	15373	9	257	35019
14025	20921	7	257	27237
14025	21471	6	257	23346
14025	23617	6	257	23346
14025	36219	8	257	31128
14025	36305	4	257	15564
14025	40644	6	257	23346
14025	40749	11	257	42802
14025	41194	42	257	163424
14031	23617	4	16	250000
14031	41194	6	16	375000
14046	5026	2	20	100000
14046	23617	4	20	200000
14046	41194	5	20	250000
14048	1475	3	35	85714
14048	36945	2	35	57143
14048	38294	4	35	114286
14053	5651	2	76	26316
14053	13140	5	76	65789
14053	14339	11	76	144737
14053	14408	3	76	39474
14053	22228	4	76	52632
14053	25348	3	76	39474
14053	41194	3	76	39474
14065	6581	2	64	31250
14065	14408	8	64	125000
14065	22212	5	64	78125
14065	22227	4	64	62500
14065	22228	23	64	359375
14065	22231	3	64	46875
14065	22234	6	64	93750
14066	1060	3	49	61224
14066	18682	2	49	40816
14066	22785	3	49	61224
14066	37362	3	49	61224
14066	41194	23	49	469388
14081	13140	2	50	40000
14081	15373	3	50	60000
14081	20921	2	50	40000
14081	21930	2	50	40000
14081	23617	3	50	60000
14081	23825	2	50	40000
14081	27570	2	50	40000
14081	40732	2	50	40000
14081	41194	12	50	240000
14082	24112	18	362	49724
14082	24116	4	362	11050
14082	27671	9	362	24862
14082	33914	8	362	22099
14082	35894	10	362	27624
14082	37398	12	362	33149
14082	38294	34	362	93923
14082	41056	13	362	35912
14082	41241	5	362	13812
14083	103	8	140	57143
14083	5026	2	140	14286
14083	12383	19	140	135714
14083	12396	10	140	71429
14083	12416	2	140	14286
14083	13546	4	140	28571
14083	14318	3	140	21429
14083	15373	2	140	14286
14083	16166	2	140	14286
14083	23617	7	140	50000
14083	40749	5	140	35714
14083	41194	9	140	64286
14084	9408	7	765	9150
14084	9409	7	765	9150
14084	14236	8	765	10458
14084	14242	7	765	9150
14084	23617	5	765	6536
14084	26230	11	765	14379
14084	27671	21	765	27451
14084	27672	16	765	20915
14084	32409	5	765	6536
14084	36945	13	765	16993
14084	37362	10	765	13072
14084	37398	67	765	87582
14084	38294	78	765	101961
14084	40973	8	765	10458
14085	1741	2	179	11173
14085	4106	2	179	11173
14085	5026	7	179	39106
14085	7040	3	179	16760
14085	13546	14	179	78212
14085	14318	8	179	44693
14085	14412	3	179	16760
14085	18678	3	179	16760
14085	20921	9	179	50279
14085	22785	3	179	16760
14085	23617	7	179	39106
14085	31271	4	179	22346
14085	38655	14	179	78212
14085	38717	7	179	39106
14085	38805	3	179	16760
14085	41194	10	179	55866
14088	5026	3	93	32258
14088	14318	5	93	53763
14088	14412	2	93	21505
14088	17910	4	93	43011
14088	17913	2	93	21505
14088	20921	4	93	43011
14088	21471	4	93	43011
14088	22212	13	93	139785
14088	22231	6	93	64516
14088	22234	8	93	86022
14088	23617	2	93	21505
14088	37329	2	93	21505
14088	37362	2	93	21505
14088	38655	5	93	53763
14088	41194	6	93	64516
14089	20921	3	46	65217
14089	22231	17	46	369565
14089	22234	8	46	173913
14089	38655	3	46	65217
14089	41194	4	46	86957
14096	5026	3	42	71429
14096	13546	6	42	142857
14096	20921	4	42	95238
14096	26364	2	42	47619
14096	32310	2	42	47619
14096	36219	2	42	47619
14096	38655	2	42	47619
14099	41194	2	7	285714
14101	38805	2	4	500000
14108	41194	2	7	285714
14113	5026	2	49	40816
14113	13546	3	49	61224
14113	14318	3	49	61224
